Timestamp,LR,Type,Epoch,Accuracy,Precision,Recall,F1
2023-06-05T18:16:33.515945,0.1,LeNet5AvgPool,5,0.10000000149011612,0.010280000045895576,0.10000000149011612,0.0186434518545866
2023-06-05T18:16:44.918606,0.1,LeNet5AvgPool,6,0.10000000149011612,0.010100000537931919,0.10000000149011612,0.018346959725022316
2023-06-05T18:16:56.278804,0.1,LeNet5AvgPool,7,0.10000000149011612,0.011350000277161598,0.10000000149011612,0.020386170595884323
2023-06-05T18:17:07.949919,0.1,LeNet5AvgPool,8,0.10000000149011612,0.00974000059068203,0.10000000149011612,0.017751049250364304
2023-06-05T18:17:19.350464,0.1,LeNet5AvgPool,9,0.10000000149011612,0.010100000537931919,0.10000000149011612,0.018346959725022316
2023-06-05T18:17:30.883393,0.1,LeNet5AvgPool,10,0.10000000149011612,0.010280000045895576,0.10000000149011612,0.0186434518545866
2023-06-05T18:17:43.246982,0.1,LeNet5AvgPool,11,0.10000000149011612,0.009820000268518925,0.10000000149011612,0.01788381114602089
2023-06-05T18:17:55.061531,0.1,LeNet5AvgPool,12,0.10000000149011612,0.010280000045895576,0.10000000149011612,0.0186434518545866
2023-06-05T18:18:06.596527,0.1,LeNet5AvgPool,13,0.10000000149011612,0.00974000059068203,0.10000000149011612,0.017751049250364304
2023-06-05T18:18:18.036287,0.1,LeNet5AvgPool,14,0.10000000149011612,0.008919999934732914,0.10000000149011612,0.016378993168473244
2023-06-05T18:18:29.642925,0.1,LeNet5AvgPool,15,0.10000000149011612,0.00974000059068203,0.10000000149011612,0.017751049250364304
2023-06-05T18:18:41.112776,0.1,LeNet5AvgPool,16,0.10000000149011612,0.009820000268518925,0.10000000149011612,0.01788381114602089
2023-06-05T18:18:52.674894,0.1,LeNet5AvgPool,17,0.10000000149011612,0.010280000045895576,0.10000000149011612,0.0186434518545866
2023-06-05T18:19:04.089099,0.1,LeNet5AvgPool,18,0.10000000149011612,0.00957999937236309,0.10000000149011612,0.017484942451119423
2023-06-05T18:19:16.407545,0.1,LeNet5AvgPool,19,0.10000000149011612,0.010320000350475311,0.10000000149011612,0.01870921067893505
2023-06-05T18:19:28.525766,0.1,LeNet5AvgPool,20,0.10000000149011612,0.011350000277161598,0.10000000149011612,0.020386170595884323
2023-06-05T18:19:40.264200,0.1,LeNet5ReLUAvgPool,1,0.10000000149011612,0.010280000045895576,0.10000000149011612,0.0186434518545866
2023-06-05T18:19:51.909406,0.1,LeNet5ReLUAvgPool,2,0.10000000149011612,0.011350000277161598,0.10000000149011612,0.020386170595884323
2023-06-05T18:20:03.362299,0.1,LeNet5ReLUAvgPool,3,0.10000000149011612,0.008919999934732914,0.10000000149011612,0.016378993168473244
2023-06-05T18:20:14.693557,0.1,LeNet5ReLUAvgPool,4,0.10000000149011612,0.011350000277161598,0.10000000149011612,0.020386170595884323
